,target,clean_text_hard,clean_text_light,tweet_len,urls,hashtags,emojis,mentions
113,1,angiis ukraine going hillary election interference zrep fqyv qp uqcbyd,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/zrEp47FqYv', 'https://t.co/Qp5uqcBYD0']",['#angiis'],[],[]
114,1,new followers russia ukraine week cgo abb zz og cdawwm,"I have 311 new followers from Russia, Ukraine, and more last week. See",70,"['http://t.co/cgo7Abb5zz', 'http://t.co/OG5cdAwWM9']",[],[],[]
115,1,anlis ukraine going hillary election interference dq gfypu znz,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/DQ6GFYpU9M', 'https://t.co/Znz9N4o8i7']",['#anlis'],[],[]
116,1,rt alozrast ukrainian mp demands criminal investigation ukraine clinton collusion tick tock uvdmpocu,"RT alozrasT: Ukrainian MP DEMANDS Criminal Investigation into Ukraine - Clinton ""COLLUSION"" Tick. Tock.",103,['https://t.co/D0UVDMpOcU'],[],"['💥', '✔', '⛓', '🔐']",[]
117,1,doylis ukraine going hillary election interference xk qcyjjlg ogqixsyuhq,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/xk7QCyjJlG', 'https://t.co/ogqIxSyUhQ']",['#doylis'],[],[]
118,1,flig ukraine going hillary election interference zg toese hdge rgpyq,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/31ZG1TOEsE', 'https://t.co/hdge7rgpyQ']",['#flig'],[],[]
119,1,tisda ukraine going hillary election interference ywibic uw zeo ysbmwm,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/YWIBiC5Uw7', 'https://t.co/zeo1ysBMWM']",['#tisda'],[],[]
120,1,rt gqforbes dtmag pfmludcqh dnc slapped fec complaint colluding ukraine election,"RT gqforbes4:  ""DNC Slapped With FEC Complaint For Colluding With Ukraine During The Election """,95,['https://t.co/Pfmludcqh8'],['#dtmag'],[],[]
121,1,anisiss ukraine going hillary election interference ro ynelazv lb ffq hn,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/ro0YnElaZv', 'https://t.co/lB05FFQ8Hn']",['#anisiss'],[],[]
122,1,new followers russia ukraine belarus week cgo abb zz rm bdkp,"I have 260 new followers from Russia, Ukraine, Belarus, and more last week. See",79,"['http://t.co/cgo7Abb5zz', 'http://t.co/rm01bDkP3F']",[],[],[]
123,1,rt stranahan whoa bombshell ukraine dnc cia story dropped fftqg,RT stranahan: WHOA: Here's the BOMBSHELL Ukraine / DNC / CIA story I just dropped.,82,['https://t.co/1fFtQg5t0h'],[],[],[]
124,1,rt stranahan broke week ago red alert ukraine opens dnc investigstion dqoo lbet,RT stranahan: I BROKE IT OVER A WEEK AGO -- RED ALERT - UKRAINE OPENS DNC INVESTIGSTION,87,['https://t.co/DQOO7LBeT9'],[],[],[]
125,1,joness ukraine going hillary election interference rfamgxpg zpo tluutf,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/m0rfAMgXpg', 'https://t.co/ZPo8tlUuTf']",['#joness'],[],[]
126,1,vladimir putin interview schroeder sanctions ukraine oklnq rks youtube,"Vladimir Putin: The Interview about Schroeder, sanctions and Ukraine ( E. via @YouTube",86,['https://t.co/OKLNq89rKs'],[],[],['@YouTube']
127,1,attention donations victims ukraine war donbass matched time help ko kfovbe hhkaciouix,ATTENTION! DONATIONS FOR VICTIMS OF THE  WAR IN  ARE NOW BEING MATCHED!!! NOW IS THE TIME TO HELP!!,99,"['https://t.co/ko2kFoVBe8', 'https://t.co/HHkaCioUIX']","['#UKRAINE', '#DONBASS']",[],[]
128,1,rums ukraine going hillary election interference zfvrrhug ruom auzgf,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/b2ZFVrRHug', 'https://t.co/RUoM2auzgf']",['#rums'],[],[]
129,1,rt stranahan yuge red alert president trump talked ukrainednc dnc cooperating fbi juuztqugpc,RT stranahan: YUGE RED ALERT! President Trump just talked about  AND DNC not cooperating with FBI.,98,['https://t.co/JUuztQugpC'],['#UkraineDNC'],[],[]
130,1,americanhotlips gaetasusan thedemocrats like ukraine clintons set manafort heard retract yf kuqpxoo,AmericanHotLips GaetaSusan TheDemocrats It's like this Ukraine &amp; Clintons set up Manafort How many heard retract,116,['https://t.co/Yf1kuqPxoo'],[],[],[]
131,1,lauriecrosswell hear nazis ukraine blood soil wiitzaurgz,"lauriecrosswell Did you hear about the Nazis in  ""Blood &amp; Soil""",67,['https://t.co/WIiTZAURGZ'],['#Ukraine'],[],[]
132,1,canadopia marksimoneny dress ukraine blood soil wiitzaurgz,"canadopia MarkSimoneNY How they dress in Ukraine ? ? ""Blood &amp; Soil""",71,['https://t.co/WIiTZAURGZ'],[],[],[]
133,1,marksimoneny robertfauss checking nazis ukraine supports eqz npphy,MarkSimoneNY RobertFauss They should be checking out  in Ukraine &amp; who supports them,88,['https://t.co/eQz70npPhy'],['#Nazis'],[],[]
134,1,shaunking dcsweetbailey ukraine nazis supports time read facts run emotions fal nafmrplqxu,ShaunKing DcSweetbailey Ukraine has Nazis &amp; here's who supports them Time 2 read facts not run on emotions of fal,117,['https://t.co/nafmRPlqXU'],[],[],[]
135,1,numbersmuncher kurteichenwald polls bah hum bug hc winning landslide research nazis ukraine wiitzaurgz,NumbersMuncher kurteichenwald Polls Bah hum bug HC winning by landslide Do research He did! Nazis are in Ukraine,112,['https://t.co/WIiTZAURGZ'],[],[],[]
136,1,ltk twumpfaschion thebiacksheep marquismarq kkkeng kurteichenwald nazis ukraine supported hc oayd wpc,Ltk178 TwumpFaschion TheBIackSheep MarquisMarq kkkeng17 kurteichenwald Nazis are in Ukraine Supported by HC B,109,['https://t.co/OAyD5R9wPC'],[],[],[]
137,1,dannyweinman domhq_ realdonaldtrump yes terrible ukraine nazis wiitzaurgz,Dannyweinman domhq_ realDonaldTrump Yes it's terrible about those Ukraine Nazis,79,['https://t.co/WIiTZAURGZ'],[],[],[]
138,1,realdonaldtrump ukraine nazis potus realdonaldtrump wiitzaurgz,realDonaldTrump Ukraine Nazis POTUS realDonaldTrump,51,['https://t.co/WIiTZAURGZ'],[],[],[]
139,1,usnjack ukraine nazis sponsored songbird threat america americans pg rgshd,USNJack Ukraine Nazis sponsored by H&amp;O songbird &amp; more They're a threat to America &amp; Americans,106,['https://t.co/67pg5rgShd'],[],[],[]
140,1,rt djtsavesamerica usnjack ukraine nazis sponsored songbird threat america america pg rgshd,RT DJTsavesAmerica: USNJack Ukraine Nazis sponsored by H&amp;O songbird &amp; more They're a threat to America &amp; America,124,['https://t.co/67pg5rgShd'],[],[],[]
141,1,usnjack katherinvii ukraine nazis sponcered songbirf wiitzaurgz,USNJack KatherinVII Ukraine Nazis sponcered by H O Songbirf &amp; others,72,['https://t.co/WIiTZAURGZ'],[],[],[]
142,1,rt usnjack george soros instigated controlled events leading ukraine euromaida cd mo lq,"RT USNJack: In 2014, the US and George Soros instigated and controlled the events leading to the Ukraine EuroMaida",114,['https://t.co/CD5T3mO5lq'],[],[],[]
143,1,rt regnans nazis good nazis installed ukraine threaten russia ldduvgi iy,"RT regnans:  are good nazis, when they're installed in  by the  to threaten",75,['https://t.co/lddUvgi6Iy'],"['#Nazis', '#Ukraine', '#US', '#Russia']",[],[]
144,1,rt stranahan highest alert level major bombshell coming tonight dnc ukraine cia ztacaqh,RT stranahan: HIGHEST ALERT LEVEL: Major BOMBSHELL coming TONIGHT on DNC / Ukraine + CIA,88,['https://t.co/6P3ztacaQh'],[],[],[]
145,1,rt stranahan whoa bombshell ukraine dnc cia story dropped yeppokdh,RT stranahan: WHOA: Here's the BOMBSHELL Ukraine / DNC / CIA story I just dropped.,82,['https://t.co/3YepPOkDh9'],[],[],[]
146,1,mariema mariagrasmick muricafckyeah ninacable foxnews judgejeanine set nazis ukraine guess xcrghmonsc,MarieMa49685063 MariaGrasmick MuricaFCKyeah NinaCable65 FoxNews JudgeJeanine SET UP Nazis in Ukraine &amp; guess,112,['https://t.co/xcrGHmoNsC'],[],[],[]
147,1,thebradfordfile bluesea alyssa_milano nazis ukraine guess owns zsckm wo,thebradfordfile BlueSea1964 Alyssa_Milano Nazis in Ukraine &amp; guess who owns them,84,['https://t.co/zSCKM20WO1'],[],[],[]
148,1,julianassange mexicanpov nazis ukraine guess owns zsckm wo,JulianAssange Mexicanpov Nazis in Ukraine &amp; Guess who owns them,67,['https://t.co/zSCKM20WO1'],[],[],[]
149,1,therealroseanne thomasjulian nazis ukraine guess owns zsckm wo,therealroseanne thomasjulian7 Nazis in Ukraine &amp; guess who owns them?,73,['https://t.co/zSCKM20WO1'],[],[],[]
150,1,todaysheadline real problem russua ukraine zsckm wo,TodaysHeadline1 404_Jeffery Real problem not Russua but Ukraine,63,['https://t.co/zSCKM20WO1'],[],"['👉', '👉']",[]
151,1,rt djtsavesamerica todaysheadline real problem russua ukraine zsckm wo,RT DJTsavesAmerica: TodaysHeadline1 404_Jeffery Real problem not Russua but Ukraine,83,['https://t.co/zSCKM20WO1'],[],"['👉', '👉']",[]
152,1,genes ii lucidhurricanex pushing ukraine election interference tried telling connection wi pyj yt,3x0genes15ii LucidHurricaneX I have been pushing the Ukraine Election Interference- I tried telling connection wi,113,['https://t.co/E677pyj2YT'],[],[],[]
153,1,ninacable mariema mariagrasmick muricafckyeah foxnews judgejeanine ch ob mc chickens supports ukraine nazis,NinaCable65 MarieMa49685063 MariaGrasmick MuricaFCKyeah FoxNews JudgeJeanine CH OB &amp; Mc chickens supports the Ukraine Nazis,127,[],[],[],[]
154,1,trumpdailynewss mccain supports nazis ukraine anti american nhozza fya potus realdonaldtrump dineshdsouza,TrumpDailyNewss McCain supports Nazis in Ukraine He's ANTI-AMERICAN POTUS realDonaldTrump DineshDSouza,102,['https://t.co/NHOZzA4fyA'],[],[],[]
155,1,rt stranahan concise charlottesville ukrainednc connection tcsgk qz,RT stranahan: Concise: What's the  /  connection ^,50,['https://t.co/TCsgk7qZ57'],"['#Charlottesville', '#UkraineDNC']",[],[]
156,1,curtisandeboni ebonikwilliams important instead calling like nd grader ukraine electi zoyju hdue,curtisandeboni EboniKWilliams Do something important instead of name calling like 2nd grader out Ukraine Electi,111,['https://t.co/zOyJu1hDUE'],[],['✔'],[]
157,1,sandyowoo realdonaldtrump cnn want uninformed public know corruption ukraine nazis hvtxwsi,sandyowoo13 realDonaldTrump CNN Don't want the uninformed public to know their corruption in Ukraine with Nazis,111,['https://t.co/hVtXwSI7G5'],[],[],[]
158,1,voxdotcom nazis ukraine supported songbid research damaging ppl gaesgydrp,voxdotcom The Nazis are in Ukraine supported by H O &amp; Songbid Do research PLEASE you can be damaging to ppl with,116,['https://t.co/0gAESgYdRP'],[],[],[]
159,1,voxdotcom let straight qnlrvwvv look ukraine nazis supported big mc nqwg gtibw,voxdotcom Let's get it straight Look at  Nazis supported by H O &amp; big mc,76,"['https://t.co/y2QnLrvwvv', 'https://t.co/NQWg9gTiBW']",['#Ukraine'],[],[]
160,1,iffykaysar columbiabugle look happening ukraine na ojh hium,iffykaysar _wallbreaker_ ColumbiaBugle Not really It's another look over there Nothing happening in Ukraine w/Na,112,['https://t.co/OJh1K4HiUm'],[],[],[]
161,1,iffykaysar columbiabugle look happening ukraine na ojh hium,iffykaysar _wallbreaker_ ColumbiaBugle Not really It's another look over there Nothing happening in Ukraine w/Na,112,['https://t.co/OJh1K4HiUm'],[],[],[]
162,1,ryanafournier kimberlytricia look going ukraine nazis wiitzaurgz vog kjm,RyanAFournier kimberlytricia LOOK over there Nothing going on in Ukraine except Nazis,85,"['https://t.co/WIiTZAURGZ', 'https://t.co/vOg63KjM40']",[],[],[]
163,1,hour hogwarts looking russia trump ukraine nazis supported vljyswhqwk,__0HOUR1_ hogwarts7777777 Keep looking at Russia &amp; Trump Nothing to see in Ukraine except Nazis supported by H O,116,['https://t.co/VLJySwhQWk'],[],[],[]
164,1,juliannassange ruthie repdwstweets ha tedlieu mean ukraine nazis hard believe fn cnzomf,JuliannAssange ruthie6920 RepDWStweets HA! tedlieu U mean you're not in on Ukraine Nazis? Hard to believe they,110,['https://t.co/fn05cNZomF'],[],[],[]
165,1,dineshdsouza imagine media talk songbird supporting nazis ukraine glo wfmzg,DineshDSouza Imagine if media would talk about H O Songbird &amp; more supporting Nazis in,90,['https://t.co/GLo20WFMzg'],['#Ukraine'],[],[]
166,1,dailycaller dineshdsouza yelling russia look going ukraine wiitzaurgz look rsgmtermnd,DailyCaller DineshDSouza Why everyone yelling Russia Look what going on in Ukraine Look f,89,"['https://t.co/WIiTZAURGZ', 'https://t.co/RSGmtErmnD']",[],[],[]
167,1,rt stranahan sides charlottesville coup lesson ukraine hypz,RT stranahan: How BOTH sides in  could be used for a COUP; lesson of Ukraine,76,['https://t.co/W4HyPz88k1'],['#Charlottesville'],[],[]
168,1,foxnews mor know abt songbird mcmain road hell headed ukraine election int egegkxg mh,FoxNews Mor I know abt  McMain the further down the road 2 hell I see him headed up Ukraine Election Int,104,['https://t.co/EgeGkXg2mH'],['#Songbird'],['👀'],[]
169,1,rickw realjakebailey mredtrain ukraine help songbird mc zcvy pifbz,RickW302 realJakeBailey MrEdTrain This is also Ukraine 2013 with help from H O &amp; songbird mc,96,['https://t.co/zcVY3piFBZ'],[],[],[]
170,1,marymary shannonrwatts research ukraine election interference liar zzigcagogw,marymary71958 shannonrwatts Do some research  Election Interference before u call anyone a liar Otherwise,105,['https://t.co/zzIGCagoGw'],['#Ukraine'],[],[]
171,1,maddow check ukraine election interference listen wiitzaurgz google ukraine tizcqkqdjt,maddow No check out  Election Interference If not listen to this google Ukraine N,81,"['https://t.co/WIiTZAURGZ', 'https://t.co/tizCqkQDJt']",['#Ukraine'],[],[]
172,1,maddow check ukraine election interference listen wiitzaurgz google ukraine tizcqkqdjt,maddow No check out  Election Interference If not listen to this google Ukraine N,81,"['https://t.co/WIiTZAURGZ', 'https://t.co/tizCqkQDJt']",['#Ukraine'],[],[]
173,1,rt stranahan concise charlottesville ukrainednc connection tcsgk qz,RT stranahan: Concise: What's the  /  connection ^,50,['https://t.co/TCsgk7qZ57'],"['#Charlottesville', '#UkraineDNC']",[],[]
174,1,rt stranahan concise charlottesville ukrainednc connection tcsgk qz,RT stranahan: Concise: What's the  /  connection ^,50,['https://t.co/TCsgk7qZ57'],"['#Charlottesville', '#UkraineDNC']",[],[]
175,1,shannonrwatts gildean google chanting blood soil ukraine nazis supported songbird look pwldxinf,"shannonrwatts gildean Anyone google chanting ""Blood &amp; Soil"" ? Ukraine Nazis supported by H O &amp; Songbird Look it u",121,['https://t.co/o8pWldxINf'],[],[],[]
176,1,rt stranahan whoa bombshell ukraine dnc cia story dropped yeppokdh,RT stranahan: WHOA: Here's the BOMBSHELL Ukraine / DNC / CIA story I just dropped.,82,['https://t.co/3YepPOkDh9'],[],[],[]
177,1,bcolbert senjohnmccain senategop ukraine election interference yqjhivpswa look nhozza fya,bcolbert68 SenJohnMcCain SenateGOP Ukraine Election Interference Look it up yourself,84,"['https://t.co/YqJhiVPswa', 'https://t.co/NHOZzA4fyA']",[],[],[]
178,1,potustrump fan lee stranahan ukraine election interference doj judicialwatch freedomwatchweb,POTUSTrump1FAN Lee Stranahan on  Election Interference DOJ JudicialWatch freedomwatchweb,88,[],['#Ukraine'],[],[]
179,1,phxgop aaronjfentress realjack read abt ukraine election interference understand clinton zgb mxukk,PhxGOP AaronJFentress RealJack More I read abt  Election Interference The more I understand our-Clinton',104,['https://t.co/zgb9mXuKk5'],['#Ukraine'],[],[]
180,1,ara ukraine going hillary election interference blcn mrsbm arre xscn bcush,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/Blcn8MrSBm', 'https://t.co/xSCN0BCusH']","['#ara', '#arre']",[],[]
181,1,kerry meet putin russia visit ukraine crisis sochitalks,Kerry will meet with Putin in Russia in first visit since Ukraine crisis,72,[],['#SochiTalks'],[],[]
182,1,kerry visits russia hold talks foreign minister ukraine sochitalks,Kerry visits Russia to hold talks with Foreign Minister on Ukraine,66,[],['#SochiTalks'],[],[]
183,1,war ukraine total shame,war in Ukraine is a total shame for all of us,45,[],[],[],[]
184,1,blogoverwatch war ukraine total shame,'@BlogOverwatch war in Ukraine is a total shame for all of us ',63,[],[],[],['@BlogOverwatch']
185,1,joh ukraine going hillary election interference nlcykxgvpw sficyukbi,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/NLcykXGVpW', 'https://t.co/SFicYuKBi0']",['#joh'],[],[]
186,1,followers russia ukraine map zvpg ygkllsn,"My followers are in Russia(87%), Ukraine(6%). Get your map too:",63,"['http://t.co/a2S7c2ZVpg', 'http://t.co/3YgKlLsn8y']",[],[],[]
187,1,garry ukraine going hillary election interference lihjuuw hi wayso,Ukraine is Going After Hillary for U.S. Election Interference,61,"['https://t.co/lihjuuw2hi', 'https://t.co/1h0V4WAysO']",['#garry'],[],[]
188,1,welcome eurovision kyiv capital ukraine ce rcz,Welcome to  in  - the capital of  !,35,['https://t.co/y5Ce3Y8RCZ'],"['#Eurovision2017', '#Kyiv', '#Ukraine']",[],[]
189,1,rakovfoegramamt ukraine ex minister injured terror trial protesters clash riot police,'@Rakovfoegramamt Ukraine ex-minister injured as terror trial protesters clash with riot police',96,[],[],[],['@Rakovfoegramamt']
190,1,putin visits italy pope francis seeks greater vatican criticism moscow role ukraine ss nrntucq,Putin visits Italy and Pope Francis as US seeks greater Vatican criticism of Moscow's role in Ukraine:,102,['http://t.co/sS9nRNTuCQ'],[],[],[]
